query,function,identifier,url,score
get current ip address,"public static int cudnnSetDropoutDescriptor(
        cudnnDropoutDescriptor dropoutDesc, 
        cudnnHandle handle, 
        float dropout, 
        Pointer states, 
        long stateSizeInBytes, 
        long seed)
    {
        return checkResult(cudnnSetDropoutDescriptorNative(dropoutDesc, handle, dropout, states, stateSizeInBytes, seed));
    }",JCudnn.cudnnSetDropoutDescriptor,https://github.com/jcuda/jcudnn/blob/ce71f2fc02817cecace51a80e6db5f0c7f10cffc/JCudnnJava/src/main/java/jcuda/jcudnn/JCudnn.java#L2782-L2791,1.2174498
get current ip address,"public Enumeration<NutritionOrderStatus> getStatusElement() { 
      if (this.status == null)
        if (Configuration.errorOnAutoCreate())
          throw new Error(""Attempt to auto-create NutritionOrder.status"");
        else if (Configuration.doAutoCreate())
          this.status = new Enumeration<NutritionOrderStatus>(new NutritionOrderStatusEnumFactory()); // bb
      return this.status;
    }",NutritionOrder.getStatusElement,https://github.com/jamesagnew/hapi-fhir/blob/150a84d52fe691b7f48fcb28247c4bddb7aec352/hapi-fhir-structures-dstu3/src/main/java/org/hl7/fhir/dstu3/model/NutritionOrder.java#L2736-L2743,1.2170063
get current ip address,"@Override
    public Mono<Long> getbit(K key, long offset) {
        return createMono(() -> commandBuilder.getbit(key, offset));
    }",AbstractRedisReactiveCommands.getbit,https://github.com/lettuce-io/lettuce-core/blob/b6de74e384dea112e3656684ca3f50cdfd6c8e0d/src/main/java/io/lettuce/core/AbstractRedisReactiveCommands.java#L715-L718,1.2164483
convert int to bool,"@Override
	public void log(final Level level, final String message) {
		print(level, message, null);
	}",SimpleLogger.log,https://github.com/oblac/jodd/blob/85ad7f813ec0e07ecd27042aeb47ff2047631fa5/jodd-log/src/main/java/jodd/log/impl/SimpleLogger.java#L58-L61,1.5164554
convert int to bool,"@Override
    public INDArray create(int[] shape, char ordering) {
        return new NDArray(shape, Nd4j.getStrides(shape, ordering), 0, ordering);
    }",CpuNDArrayFactory.create,https://github.com/deeplearning4j/deeplearning4j/blob/effce52f2afd7eeb53c5bcca699fcd90bd06822f/nd4j/nd4j-backends/nd4j-backend-impls/nd4j-native/src/main/java/org/nd4j/linalg/cpu/nativecpu/CpuNDArrayFactory.java#L167-L170,1.5142422
convert int to bool,"public PerformanceMetrics createNext(String nextAction, String nextDescriptor) {
    return createNext(nextAction, nextDescriptor, null);
  }",PerformanceMetrics.createNext,https://github.com/wcm-io-caravan/caravan-commons/blob/12e605bdfeb5a1ce7404e30d9f32274552cb8ce8/performance/src/main/java/io/wcm/caravan/common/performance/PerformanceMetrics.java#L83-L85,1.513154
convert int to bool,"public static String format(Object obj, String prop) {
		return format(new BeanWrapperImpl(obj), obj, prop);
	}",WinletDefaultFormattingConversionService.format,https://github.com/yangjm/winlet/blob/2126236f56858e283fa6ad69fe9279ee30f47b67/winlet/src/main/java/com/aggrepoint/winlet/spring/WinletDefaultFormattingConversionService.java#L140-L142,1.5124931
convert int to bool,"public static int cusolverDnSorgqr(
        cusolverDnHandle handle, 
        int m, 
        int n, 
        int k, 
        Pointer A, 
        int lda, 
        Pointer tau, 
        Pointer work, 
        int lwork, 
        Pointer info)
    {
        return checkResult(cusolverDnSorgqrNative(handle, m, n, k, A, lda, tau, work, lwork, info));
    }",JCusolverDn.cusolverDnSorgqr,https://github.com/jcuda/jcusolver/blob/2600c7eca36a92a60ebcc78cae6e028e0c1d00b9/JCusolverJava/src/main/java/jcuda/jcusolver/JCusolverDn.java#L1207-L1220,1.512121
convert int to bool,"public SDVariable relu6(SDVariable iX, double cutoff) {
        return new Relu6(sameDiff(), iX, false, cutoff).outputVariables()[0];
    }",DifferentialFunctionFactory.relu6,https://github.com/deeplearning4j/nd4j/blob/8f005bcecb240d1fbb83b9d390ad801d1d3b6933/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/autodiff/functions/DifferentialFunctionFactory.java#L732-L734,1.5106108
convert int to bool,"@Override
    public Response<Double> zincrby(String arg0, double arg1, String arg2, ZIncrByParams arg3) {
        throw new UnsupportedOperationException(""not yet implemented"");
    }",DynoDualWriterPipeline.zincrby,https://github.com/Netflix/dyno/blob/158f807083ea8e9b09c8089cb07f98e954ad5b23/dyno-jedis/src/main/java/com/netflix/dyno/jedis/DynoDualWriterPipeline.java#L659-L662,1.5103776
convert int to bool,"public static String format(String mask, String str)
    {

        return format(mask, str, DEFAULT_PLACEHOLDER);

    }",MaskFormat.format,https://github.com/mfornos/humanize/blob/59fc103045de9d217c9e77dbcb7621f992f46c63/humanize-slim/src/main/java/humanize/text/MaskFormat.java#L70-L75,1.5101529
convert int to bool,"public static void trace(String msg, String key1, Object value1, String key2, Object value2) {
		log(null, LEVEL_TRACE, msg, key1, value1, key2, value2, null, null, null, null, null, null, null, null, null, null, 2);
	}",Log.trace,https://github.com/rapidoid/rapidoid/blob/1775344bcf4abbee289d474b34d553ff6bc821b0/rapidoid-commons/src/main/java/org/rapidoid/log/Log.java#L531-L533,1.5095966
convert int to bool,"static public void assertEquals(String message, short expected, short actual) {
        		assertEquals(message, new Short(expected), new Short(actual));
    	}",ChorusAssert.assertEquals,https://github.com/Chorus-bdd/Chorus/blob/1eea7ca858876bce821bb49b43fd5b6ba1737997/interpreter/chorus-util/src/main/java/org/chorusbdd/chorus/util/assertion/ChorusAssert.java#L215-L217,1.509506
read text file line by line,"private void checkAnchorPointExists() {
        if (anchorPoint == null) {
            anchorPoint = sb.createAnchorPoint(0.5, 0.5);
            checkPlacementExists();
            pointPlacement.setAnchorPoint(anchorPoint);
        }
    }",TextSymbolizerWrapper.checkAnchorPointExists,https://github.com/TheHortonMachine/hortonmachine/blob/d2b436bbdf951dc1fda56096a42dbc0eae4d35a5/gears/src/main/java/org/hortonmachine/gears/utils/style/TextSymbolizerWrapper.java#L245-L251,1.4884522
read text file line by line,"public void interpolateAttributes(int semantics, int from_path_index,
			int from_point_index, int to_path_index, int to_point_index) {
		m_impl.interpolateAttributesForSemantics(semantics, from_path_index,
				from_point_index, to_path_index, to_point_index);
	}",Polyline.interpolateAttributes,https://github.com/Esri/geometry-api-java/blob/494da8ec953d76e7c6072afbc081abfe48ff07cf/src/main/java/com/esri/core/geometry/Polyline.java#L120-L124,1.4869304
read text file line by line,"public StageConfig set(int index, StageConfig stageConfig) {
        verifyUniqueName(stageConfig, index);
        return super.set(index, stageConfig);
    }",PipelineConfig.set,https://github.com/gocd/gocd/blob/59a8480e23d6c06de39127635108dff57603cb71/config/config-api/src/main/java/com/thoughtworks/go/config/PipelineConfig.java#L368-L371,1.4863828
read text file line by line,"public Csv lineDelimiter(String delimiter) {
		Preconditions.checkNotNull(delimiter);
		internalProperties.putString(FORMAT_LINE_DELIMITER, delimiter);
		return this;
	}",Csv.lineDelimiter,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-formats/flink-csv/src/main/java/org/apache/flink/table/descriptors/Csv.java#L82-L86,1.4863446
read text file line by line,"@Override
    public LineChart init(double duration)
    {
        return LineChartAnimationHelper.create(this, AnimationTweener.LINEAR, Math.max(duration, 1));
    }",LineChart.init,https://github.com/ahome-it/lienzo-charts/blob/4237150a5758265eb19ce5b45e50b54fe0168616/src/main/java/com/ait/lienzo/charts/client/core/xy/line/LineChart.java#L113-L117,1.4851453
read text file line by line,"@Nonnull
  public DataTables setAjaxBuilder (@Nullable final JQueryAjaxBuilder aAjaxBuilder)
  {
    if (aAjaxBuilder != null)
      aAjaxBuilder.cache (false).dataType (""json"");

    m_aAjaxBuilder = aAjaxBuilder;
    return this;
  }",DataTables.setAjaxBuilder,https://github.com/phax/ph-oton/blob/f3aaacbbc02a9f3e4f32fe8db8e4adf7b9c1d3ef/ph-oton-datatables/src/main/java/com/helger/photon/uictrls/datatables/DataTables.java#L535-L543,1.4848454
read text file line by line,"public String substring(final int startIndex, int endIndex) {
        endIndex = validateRange(startIndex, endIndex);
        return new String(buffer, startIndex, endIndex - startIndex);
    }",StrBuilder.substring,https://github.com/ManfredTremmel/gwt-commons-lang3/blob/9e2dfbbda3668cfa5d935fe76479d1426c294504/src/main/java/org/apache/commons/lang3/text/StrBuilder.java#L2279-L2282,1.4832177
read text file line by line,"public static long hash64(Slice data, int offset, int length)
    {
        return hash64(DEFAULT_SEED, data, offset, length);
    }",Murmur3Hash128.hash64,https://github.com/airlift/slice/blob/7166cb0319e3655f8ba15f5a7ccf3d2f721c1242/src/main/java/io/airlift/slice/Murmur3Hash128.java#L146-L149,1.482316
read text file line by line,"static LWJGL3IndexBuffer checkIndexBuffer(
    final LWJGL3Context c,
    final JCGLIndexBufferUsableType i)
  {
    return (LWJGL3IndexBuffer) LWJGL3CompatibilityChecks.checkAny(c, i);
  }",LWJGL3IndexBuffer.checkIndexBuffer,https://github.com/io7m/jcanephora/blob/0004c1744b7f0969841d04cd4fa693f402b10980/com.io7m.jcanephora.lwjgl3/src/main/java/com/io7m/jcanephora/lwjgl3/LWJGL3IndexBuffer.java#L46-L51,1.4821861
read text file line by line,"public static int cusparseCnnz_compress(
        cusparseHandle handle, 
        int m, 
        cusparseMatDescr descr, 
        Pointer csrSortedValA, 
        Pointer csrSortedRowPtrA, 
        Pointer nnzPerRow, 
        Pointer nnzC, 
        cuComplex tol)
    {
        return checkResult(cusparseCnnz_compressNative(handle, m, descr, csrSortedValA, csrSortedRowPtrA, nnzPerRow, nnzC, tol));
    }",JCusparse.cusparseCnnz_compress,https://github.com/jcuda/jcusparse/blob/7687a62a4ef6b76cb91cf7da93d4cf5ade96a791/JCusparseJava/src/main/java/jcuda/jcusparse/JCusparse.java#L10992-L11003,1.4817754
get executable path,"public ConfigMap createOrReplaceCM(OpenShiftClient client, ConfigMap cm) {
        return client.configMaps().createOrReplace(cm);
    }",KieServerStateOpenShiftRepository.createOrReplaceCM,https://github.com/kiegroup/droolsjbpm-integration/blob/6c26200ab03855dbb92b56ca0c6363cdec0eaf2c/kie-server-parent/kie-server-services/kie-server-services-openshift/src/main/java/org/kie/server/services/openshift/impl/storage/cloud/KieServerStateOpenShiftRepository.java#L339-L341,1.3948724
get executable path,"@Override
    public Iterable<ILonePair> lonePairs() {
        return new Iterable<ILonePair>() {

            @Override
            public Iterator<ILonePair> iterator() {
                return new LonePairIterator();
            }
        };
    }",AtomContainer.lonePairs,https://github.com/cdk/cdk/blob/c3d0f16502bf08df50365fee392e11d7c9856657/base/silent/src/main/java/org/openscience/cdk/silent/AtomContainer.java#L369-L378,1.3908309
get executable path,"@Override
  public void onCreate() {
    super.onCreate();
    objectGraph = ObjectGraph.create(new AppModule(this));
    objectGraph.inject(this);

    GoroService.setup(this, goro);
  }",SampleApplication.onCreate,https://github.com/stanfy/goro/blob/6618e63a926833d61f492ec611ee77668d756820/tape-sample/src/main/java/com/stanfy/enroscar/goro/sample/tape/SampleApplication.java#L19-L26,1.3903552
get executable path,"@XmlElementDecl(namespace = ""http://www.opengis.net/gml"", name = ""multiCurveProperty"")
    public JAXBElement<MultiCurvePropertyType> createMultiCurveProperty(MultiCurvePropertyType value) {
        return new JAXBElement<MultiCurvePropertyType>(_MultiCurveProperty_QNAME, MultiCurvePropertyType.class, null, value);
    }",ObjectFactory.createMultiCurveProperty,https://github.com/citygml4j/citygml4j/blob/9155997d5ecf7e8f19411a02ba047f13375b97b9/src-gen/main/java/net/opengis/gml/ObjectFactory.java#L5277-L5280,1.3878541
get executable path,"@Override
    public Map<String, Object> getData() {
        Map<String, Object> paramsMap = new LinkedHashMap<>();

        paramsMap.put(""index"", index);
        paramsMap.put(""shard"", shard);
        paramsMap.put(""node"", node);
        paramsMap.put(""allow_primary"", allowPrimary);

        return paramsMap;
    }",RerouteCancel.getData,https://github.com/searchbox-io/Jest/blob/42f0a97acc45582baf5e8ecd7ccbbc5ac0c111fc/jest-common/src/main/java/io/searchbox/cluster/reroute/RerouteCancel.java#L25-L35,1.3872297
get executable path,"public void setCreatedBy_SignificantTerms(ConditionOptionCall<SignificantTermsAggregationBuilder> opLambda,
            OperatorCall<BsWebAuthenticationCA> aggsLambda) {
        setCreatedBy_SignificantTerms(""createdBy"", opLambda, aggsLambda);
    }",BsWebAuthenticationCA.setCreatedBy_SignificantTerms,https://github.com/codelibs/fess/blob/e5e4b722549d32a4958dfd94965b21937bfe64cf/src/main/java/org/codelibs/fess/es/config/cbean/ca/bs/BsWebAuthenticationCA.java#L273-L276,1.3870155
get executable path,"public static Parcel create(Map<String, Object> params) throws EasyPostException {
		return create(params, null);
	}",Parcel.create,https://github.com/EasyPost/easypost-java/blob/323b4cece5fa0f607e80a7e66cb1ce20c9d5b844/src/main/java/com/easypost/model/Parcel.java#L62-L64,1.3869416
get executable path,"@Override
	public NodeShapeEntity setNodeShape(NodeShape shape) {
		checkArgument(shape != NodeShape.NOTSET, ""Node Shape cannot be NOTSET."");
		this.shape = shape;
		return this;
	}",NodeShapeImpl.setNodeShape,https://github.com/francesco-ficarola/gexf4j/blob/24199ed172c5457b2293cee4ec1c7a83910239f0/src/main/java/it/uniroma1/dis/wsngroup/gexf4j/core/impl/viz/NodeShapeImpl.java#L43-L48,1.3866187
get executable path,"public static JMap create(Object key, Object value) {
		return new JMap().set(key, value);
	}",JMap.create,https://github.com/jfinal/jfinal/blob/fc07f0f5d56e85ccd3cfcdd587b56b8dd9c663e9/src/main/java/com/jfinal/kit/JMap.java#L53-L55,1.3861954
get executable path,"private Iterable<TwillRunner.LiveInfo> lookupService() throws Exception {
    Iterable<TwillRunner.LiveInfo> iterable = runnerService.lookupLive();
    sleepForZK(iterable);
    return iterable;
  }",DistributedFlowOperations.lookupService,https://github.com/cdapio/tigon/blob/5be6dffd7c79519d1211bb08f75be7dcfbbad392/tigon-client/src/main/java/co/cask/tigon/cli/DistributedFlowOperations.java#L257-L261,1.3861754
httpclient post json,"@Override
  public void doPurgeUERequestEvent(ServerS6aSession appSession, JPurgeUERequest request)
      throws InternalException, IllegalDiameterStateException, RouteException, OverloadException {
    logger.info(""Diameter S6a Session Factory :: doPurgeUERequest :: appSession[{}], Request[{}]"", appSession, request);
  }",S6aSessionFactoryImpl.doPurgeUERequestEvent,https://github.com/RestComm/jdiameter/blob/672134c378ea9704bf06dbe1985872ad4ebf4640/core/jdiameter/impl/src/main/java/org/jdiameter/common/impl/app/s6a/S6aSessionFactoryImpl.java#L380-L384,1.6105589
